colour,lat,long,date,neighbourhood
#0B120C,49.272551,-123.133049,Monday_Mar_2_2015,Granville Island
#161213,49.286853,-123.129489,Monday_Mar_2_2015,Robson Street
#B09EB3,49.278965,-123.109589,Monday_Mar_2_2015,Chinatown
#0D0F04,49.277900,-123.099500,Monday_Mar_2_2015,Chinatown
#16070F,49.284170,-123.114225,Monday_Mar_2_2015,Gastown
#110705,49.282162,-123.107964,Monday_Mar_2_2015,Gastown
#040303,49.271580,-123.106979,Monday_Mar_2_2015,False Creek
#231C1C,49.293286,-123.139987,Monday_Mar_2_2015,West End
#0C0A0D,49.279758,-123.130360,Monday_Mar_2_2015,West End
#75AF96,49.278014,-123.109052,Monday_Mar_2_2015,Chinatown
#0B0905,49.262643,-123.101126,Monday_Mar_2_2015,Main Street
#030403,49.282661,-123.109276,Monday_Mar_2_2015,Gastown
#23AD4D,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#E2E3E2,49.263307,-123.115882,Monday_Mar_2_2015,Fairview
#160103,49.261700,-123.100617,Monday_Mar_2_2015,Main Street
#011604,49.273835,-123.121871,Monday_Mar_2_2015,Yaletown
#1C0726,49.224760,-123.107897,Monday_Mar_2_2015,Oakridge
#030504,49.249290,-123.089996,Monday_Mar_2_2015,Kensington-Cedar Cottage
#EFF0EC,49.277027,-123.118577,Monday_Mar_2_2015,Yaletown
#5E5B5D,49.283328,-123.125247,Monday_Mar_2_2015,Robson Street
#031205,49.280414,-123.126281,Monday_Mar_2_2015,Yaletown
#EFFAF3,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#CECAC5,49.278415,-123.110424,Monday_Mar_2_2015,Chinatown
#0C0709,49.262550,-123.095629,Monday_Mar_2_2015,Main Street
#040F09,49.274490,-123.127708,Monday_Mar_2_2015,Yaletown
#190607,49.276454,-123.118826,Monday_Mar_2_2015,Yaletown
#030806,49.334722,-123.261667,Monday_Mar_2_2015,Caulfeild
#D4CCD9,49.286704,-123.133091,Monday_Mar_2_2015,Robson Street
#061109,49.272625,-123.135620,Monday_Mar_2_2015,Granville Island
#E7C8DA,49.244204,-123.081528,Monday_Mar_2_2015,Kensington-Cedar Cottage
#1E191D,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#E0CACC,49.276090,-123.119290,Monday_Mar_2_2015,Yaletown
#070606,49.276089,-123.119293,Monday_Mar_2_2015,Yaletown
#FEF7FD,49.286675,-123.143220,Monday_Mar_2_2015,West End
#110205,49.259129,-123.100769,Monday_Mar_2_2015,Main Street
#020102,49.279290,-123.115545,Monday_Mar_2_2015,Yaletown
#13090A,49.280237,-123.123904,Monday_Mar_2_2015,Yaletown
#C7D6CD,49.266901,-123.098281,Monday_Mar_2_2015,False Creek
#FAF5F9,49.253709,-123.100410,Monday_Mar_2_2015,Main Street
#EAEBE7,49.277027,-123.118577,Monday_Mar_2_2015,Yaletown
#A94A75,49.283909,-123.116691,Monday_Mar_2_2015,Chinatown
#020302,49.285833,-123.111667,Monday_Mar_2_2015,Gastown
#13080A,49.289625,-123.136828,Monday_Mar_2_2015,Coal Harbor
#020503,49.270470,-123.135529,Monday_Mar_2_2015,Granville Island
#121310,49.268144,-123.153132,Monday_Mar_2_2015,Kitsilano
#D36AB6,49.284084,-123.112055,Monday_Mar_2_2015,Gastown
#050301,49.275814,-123.122162,Monday_Mar_2_2015,Yaletown
#F9F8FA,49.286675,-123.143220,Monday_Mar_2_2015,West End
#09100E,49.272005,-123.114896,Monday_Mar_2_2015,Yaletown
#CDC5C9,49.277870,-123.097410,Monday_Mar_2_2015,Chinatown
#0D080A,49.277462,-123.115761,Monday_Mar_2_2015,Yaletown
#011301,49.272625,-123.135620,Monday_Mar_2_2015,Granville Island
#EEDAE5,49.282898,-123.096032,Monday_Mar_2_2015,Chinatown
#050805,49.282765,-123.109641,Monday_Mar_2_2015,Gastown
#07130B,49.274774,-123.133747,Monday_Mar_2_2015,Granville Island
#ECEBEB,49.264019,-123.105309,Monday_Mar_2_2015,Mount Pleasant
#10BA57,49.273353,-123.103411,Monday_Mar_2_2015,False Creek
#ADAFB4,49.280306,-123.119188,Monday_Mar_2_2015,Yaletown
#221B1F,49.284954,-123.124530,Monday_Mar_2_2015,Robson Street
#7F1746,49.244808,-123.124963,Monday_Mar_2_2015,South Cambie
#BDA7AC,49.282398,-123.095642,Monday_Mar_2_2015,Chinatown
#F5DBEA,49.290363,-123.137383,Monday_Mar_2_2015,Coal Harbor
#0A0504,49.263252,-123.126129,Monday_Mar_2_2015,Fairview
#020101,49.276793,-123.074822,Monday_Mar_2_2015,Commercial
#1A1D1C,49.286477,-123.118190,Monday_Mar_2_2015,Coal Harbor
#050604,49.284190,-123.116404,Monday_Mar_2_2015,Coal Harbor
#010101,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#D9E4E3,49.280904,-123.125620,Monday_Mar_2_2015,Yaletown
#FCFBFC,49.274550,-123.121900,Monday_Mar_2_2015,Yaletown
#F6DEEC,49.290363,-123.137383,Monday_Mar_2_2015,Coal Harbor
#040905,49.283333,-123.119217,Monday_Mar_2_2015,Chinatown
#E7DBE0,49.281457,-123.123142,Monday_Mar_2_2015,Yaletown
#FDFDFE,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#010101,49.277889,-123.075996,Monday_Mar_2_2015,Commercial
#0B1F10,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#050607,49.284029,-123.103533,Monday_Mar_2_2015,Gastown
#C6D3CC,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#1D1C1D,49.278816,-123.123076,Monday_Mar_2_2015,Yaletown
#0C0F0A,49.283112,-123.102730,Monday_Mar_2_2015,Gastown
#070304,49.280762,-123.085533,Monday_Mar_2_2015,Strathcona
#020202,49.294900,-123.150161,Monday_Mar_2_2015,Stanley Park
#030300,49.283073,-123.121315,Monday_Mar_2_2015,Robson Street
#BFB0BB,49.283397,-123.103647,Monday_Mar_2_2015,Gastown
#BDD5C5,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#F3E2EF,49.260608,-123.101283,Monday_Mar_2_2015,Main Street
#401B2D,49.276904,-123.151936,Monday_Mar_2_2015,Kitsilano
#70AB8A,49.285648,-123.139954,Monday_Mar_2_2015,West End
#B65C93,49.291756,-123.135300,Monday_Mar_2_2015,Coal Harbor
#071407,49.289588,-123.127209,Monday_Mar_2_2015,Robson Street
#B8B9C5,49.288559,-123.120972,Monday_Mar_2_2015,Robson Street
#140F0F,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#F7F1F5,49.282271,-123.103734,Monday_Mar_2_2015,Gastown
#0C1310,49.272005,-123.114896,Monday_Mar_2_2015,Yaletown
#FFFEFE,49.281951,-123.115125,Monday_Mar_2_2015,Gastown
#836877,49.274891,-123.122360,Monday_Mar_2_2015,Yaletown
#1B100E,49.259043,-123.099839,Monday_Mar_2_2015,Main Street
#031002,49.269144,-123.112108,Monday_Mar_2_2015,False Creek
#020701,49.282005,-123.108032,Monday_Mar_2_2015,Gastown
#B5699A,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#060503,49.284210,-123.108531,Monday_Mar_2_2015,Gastown
#CAECDE,49.242477,-123.089092,Monday_Mar_2_2015,Kensington-Cedar Cottage
#120603,49.284962,-123.124396,Monday_Mar_2_2015,Robson Street
#886676,49.276904,-123.151936,Monday_Mar_2_2015,Kitsilano
#CFCFCF,49.271034,-123.133629,Monday_Mar_2_2015,Granville Island
#C2C6C2,49.282324,-123.104399,Monday_Mar_2_2015,Gastown
#AE7F92,49.278889,-123.123314,Monday_Mar_2_2015,Yaletown
#010201,49.284538,-123.109901,Monday_Mar_2_2015,Gastown
#EAE4E8,49.283691,-123.103455,Monday_Mar_2_2015,Gastown
#100F12,49.292120,-123.135393,Monday_Mar_2_2015,Coal Harbor
#171411,49.255100,-123.115258,Monday_Mar_2_2015,South Cambie
#010500,49.279452,-123.122732,Monday_Mar_2_2015,Yaletown
#020301,49.274063,-123.154361,Monday_Mar_2_2015,Kitsilano
#D764A8,49.288218,-123.116785,Monday_Mar_2_2015,Coal Harbor
#060804,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#050404,49.283745,-123.109200,Monday_Mar_2_2015,Gastown
#010302,49.271856,-123.135008,Monday_Mar_2_2015,Granville Island
#050406,49.282051,-123.120850,Monday_Mar_2_2015,Robson Street
#910515,49.232084,-123.118969,Monday_Mar_2_2015,Oakridge
#0F0708,49.259841,-123.134256,Monday_Mar_2_2015,Fairview
#09190D,49.258939,-123.100895,Monday_Mar_2_2015,Main Street
#F0E3E9,49.278179,-123.124046,Monday_Mar_2_2015,Yaletown
#660813,49.290184,-123.133713,Monday_Mar_2_2015,Robson Street
#030603,49.287092,-123.129157,Monday_Mar_2_2015,Robson Street
#100D0B,49.272625,-123.135620,Monday_Mar_2_2015,Granville Island
#7C7873,49.234798,-123.157494,Monday_Mar_2_2015,Kerrisdale
#020202,49.286446,-123.115364,Monday_Mar_2_2015,Gastown
#26151D,49.223606,-123.097809,Monday_Mar_2_2015,Sunset
#0D0514,49.275814,-123.122162,Monday_Mar_2_2015,Yaletown
#1A1415,49.279573,-123.138529,Monday_Mar_2_2015,West End
#0C130F,49.273353,-123.103411,Monday_Mar_2_2015,False Creek
#DACEDA,49.277889,-123.075996,Monday_Mar_2_2015,Commercial
#EDEDF0,49.287767,-123.140630,Monday_Mar_2_2015,West End
#030102,49.279333,-123.110473,Monday_Mar_2_2015,Gastown
#01E458,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#030202,49.278049,-123.126708,Monday_Mar_2_2015,Yaletown
#0B0707,49.258541,-123.138344,Monday_Mar_2_2015,Fairview
#030303,49.261620,-123.101227,Monday_Mar_2_2015,Main Street
#020803,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#600825,49.278889,-123.128733,Monday_Mar_2_2015,Yaletown
#FAFBFB,49.286550,-123.099209,Monday_Mar_2_2015,Gastown
#0F0E10,49.293240,-123.140152,Monday_Mar_2_2015,West End
#5F5559,49.277027,-123.118577,Monday_Mar_2_2015,Yaletown
#060807,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#170C0E,49.258541,-123.138344,Monday_Mar_2_2015,Fairview
#0C0609,49.269400,-123.123800,Monday_Mar_2_2015,False Creek
#000200,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#1E1515,49.287022,-123.140892,Monday_Mar_2_2015,West End
#150B05,49.285000,-123.134000,Monday_Mar_2_2015,Coal Harbor
#020303,49.278991,-123.122973,Monday_Mar_2_2015,Yaletown
#040304,49.283588,-123.113770,Monday_Mar_2_2015,Gastown
#101208,49.273377,-123.121885,Monday_Mar_2_2015,Yaletown
#EFD1E1,49.270460,-123.100585,Monday_Mar_2_2015,False Creek
#090708,49.258344,-123.138745,Monday_Mar_2_2015,Fairview
#070707,49.283023,-123.130405,Monday_Mar_2_2015,Robson Street
#1C0D0D,49.270679,-123.106363,Monday_Mar_2_2015,False Creek
#3D2D30,49.286675,-123.143220,Monday_Mar_2_2015,West End
#030503,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#FDFDFD,49.270355,-123.131317,Monday_Mar_2_2015,Granville Island
#110707,49.285000,-123.134000,Monday_Mar_2_2015,Coal Harbor
#0A5820,49.288033,-123.114475,Monday_Mar_2_2015,Gastown
#18040B,49.267300,-123.112907,Monday_Mar_2_2015,False Creek
#942162,49.261200,-123.123056,Monday_Mar_2_2015,Fairview
#18231B,49.257910,-123.102547,Monday_Mar_2_2015,Main Street
#1C161E,49.264181,-123.100751,Monday_Mar_2_2015,Main Street
#1A0519,50.884711,-119.883842,Monday_Mar_2_2015,Sun Peaks
#D0033D,49.263610,-123.111613,Monday_Mar_2_2015,Mount Pleasant
#020001,49.274917,-123.121505,Monday_Mar_2_2015,Yaletown
#A7788E,49.252008,-123.101656,Monday_Mar_2_2015,Main Street
#211A16,49.283214,-123.117033,Monday_Mar_2_2015,Chinatown
#160C0C,49.279519,-123.115608,Monday_Mar_2_2015,Yaletown
#ECF3ED,49.284225,-123.109016,Monday_Mar_2_2015,Gastown
#040702,49.283108,-123.118874,Monday_Mar_2_2015,Chinatown
#DCD5EF,49.294900,-123.150161,Monday_Mar_2_2015,Stanley Park
#D4CFD2,49.277027,-123.118577,Monday_Mar_2_2015,Yaletown
#020503,49.268405,-123.121225,Monday_Mar_2_2015,False Creek
#7BB190,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#170B0F,49.262500,-123.068889,Monday_Mar_2_2015,Commercial
#160E0D,49.282375,-123.110000,Monday_Mar_2_2015,Gastown
#150C0B,49.284398,-123.121018,Monday_Mar_2_2015,Robson Street
#E4EBE9,49.292465,-123.129150,Monday_Mar_2_2015,Coal Harbor
#0D0706,49.278912,-123.122932,Monday_Mar_2_2015,Yaletown
#FDFBFD,49.272005,-123.114896,Monday_Mar_2_2015,Yaletown
#040203,49.289588,-123.127209,Monday_Mar_2_2015,Robson Street
#190D12,49.287999,-123.137446,Monday_Mar_2_2015,Coal Harbor
#8B8997,49.283718,-123.121109,Monday_Mar_2_2015,Robson Street
#EBF0EE,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#010101,49.280212,-123.117270,Monday_Mar_2_2015,Yaletown
#D895AB,49.283367,-123.116333,Monday_Mar_2_2015,Chinatown
#634C5B,49.282834,-123.120458,Monday_Mar_2_2015,Robson Street
#DCD6D8,49.282391,-123.111603,Monday_Mar_2_2015,Gastown
#676860,49.290610,-123.137140,Monday_Mar_2_2015,Coal Harbor
#D6DCE3,49.281540,-123.138985,Monday_Mar_2_2015,West End
#070305,49.264001,-123.138123,Monday_Mar_2_2015,Fairview
#040303,49.289882,-123.132891,Monday_Mar_2_2015,Robson Street
#090405,49.283623,-123.103828,Monday_Mar_2_2015,Gastown
#1D040E,49.271580,-123.106979,Monday_Mar_2_2015,False Creek
#050404,49.272442,-123.095711,Monday_Mar_2_2015,Mount Pleasant
#757C90,49.280796,-123.117943,Monday_Mar_2_2015,Yaletown
#020101,49.286675,-123.143220,Monday_Mar_2_2015,West End
#966B78,49.298172,-123.117940,Monday_Mar_2_2015,Coal Harbor
#100506,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#1F2017,49.289711,-123.116074,Monday_Mar_2_2015,Coal Harbor
#110B13,49.216915,-123.037661,Monday_Mar_2_2015,Champlain Heights
#D0E9DA,49.278528,-123.134645,Monday_Mar_2_2015,West End
#020001,49.279827,-123.116577,Monday_Mar_2_2015,Yaletown
#EBC2F5,49.282513,-123.120096,Monday_Mar_2_2015,Robson Street
#080305,49.283051,-123.110077,Monday_Mar_2_2015,Gastown
#AAA3A5,49.275219,-123.123123,Monday_Mar_2_2015,Yaletown
#0E0C05,49.291870,-123.134582,Monday_Mar_2_2015,Coal Harbor
#F5F1F8,49.279573,-123.138529,Monday_Mar_2_2015,West End
#0F0A0D,49.216915,-123.037661,Monday_Mar_2_2015,Champlain Heights
#1A201C,49.304062,-123.156487,Monday_Mar_2_2015,Stanley Park
#80BD95,49.284398,-123.121018,Monday_Mar_2_2015,Robson Street
#040200,49.262001,-123.070488,Monday_Mar_2_2015,Commercial
#010100,49.283134,-123.099829,Monday_Mar_2_2015,Gastown
#050100,49.279581,-123.080525,Monday_Mar_2_2015,Strathcona
#090407,49.284941,-123.119973,Monday_Mar_2_2015,Coal Harbor
#030102,49.270742,-123.146548,Monday_Mar_2_2015,Kitsilano
#070807,49.245941,-123.087713,Monday_Mar_2_2015,Kensington-Cedar Cottage
#F9F8F3,49.266126,-123.138447,Monday_Mar_2_2015,Fairview
#040203,49.216915,-123.037661,Monday_Mar_2_2015,Champlain Heights
#12090F,49.266667,-123.166667,Monday_Mar_2_2015,Kitsilano
#040507,49.285789,-123.123780,Monday_Mar_2_2015,Robson Street
#11070A,49.287773,-123.123749,Monday_Mar_2_2015,Robson Street
#FDF9FB,49.275470,-123.136643,Monday_Mar_2_2015,Granville Island
#141504,49.278038,-123.109234,Monday_Mar_2_2015,Chinatown
#F6F7F6,49.284313,-123.095337,Monday_Mar_2_2015,Chinatown
#050102,49.275470,-123.136643,Monday_Mar_2_2015,Granville Island
#D3D2D2,49.282989,-123.124039,Monday_Mar_2_2015,Robson Street
#520602,49.280000,-123.099444,Monday_Mar_2_2015,Chinatown
#010101,49.283745,-123.133600,Monday_Mar_2_2015,Robson Street
#150807,49.285199,-123.111159,Monday_Mar_2_2015,Gastown
#171012,49.269281,-123.118655,Monday_Mar_2_2015,False Creek
#181428,49.239953,-123.068538,Monday_Mar_2_2015,Kensington-Cedar Cottage
#030203,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#221417,49.304062,-123.156487,Monday_Mar_2_2015,Stanley Park
#051908,49.280404,-123.121227,Monday_Mar_2_2015,Yaletown
#8A8994,49.249427,-123.101099,Monday_Mar_2_2015,Main Street
#8D7888,49.267971,-123.101708,Monday_Mar_2_2015,False Creek
#020302,49.262070,-123.092514,Monday_Mar_2_2015,Main Street
#090506,49.281130,-123.099872,Monday_Mar_2_2015,Gastown
#150F12,49.293286,-123.139987,Monday_Mar_2_2015,West End
#010301,49.282684,-123.115288,Monday_Mar_2_2015,Gastown
#EBD1EA,49.260860,-123.116287,Monday_Mar_2_2015,Fairview
#1C0310,49.287334,-123.128918,Monday_Mar_2_2015,Robson Street
#030101,49.270634,-123.069466,Monday_Mar_2_2015,Commercial
#8B1559,49.262600,-123.069600,Monday_Mar_2_2015,Commercial
#FDF9FC,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#00F602,49.279828,-123.121642,Monday_Mar_2_2015,Yaletown
#786486,49.274917,-123.121505,Monday_Mar_2_2015,Yaletown
#D1146E,49.282215,-123.102875,Monday_Mar_2_2015,Gastown
#CD91B2,49.280414,-123.126281,Monday_Mar_2_2015,Yaletown
#8C7E85,49.291637,-123.129234,Monday_Mar_2_2015,Coal Harbor
#866F70,49.267175,-123.100259,Monday_Mar_2_2015,False Creek
#030104,49.287022,-123.140892,Monday_Mar_2_2015,West End
#E7F6EE,49.277500,-123.088889,Monday_Mar_2_2015,Strathcona
#201818,49.286675,-123.143220,Monday_Mar_2_2015,West End
#010100,49.283379,-123.102486,Monday_Mar_2_2015,Gastown
#080D07,49.284201,-123.112373,Monday_Mar_2_2015,Gastown
#0D1109,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#2ADB6D,49.272625,-123.135620,Monday_Mar_2_2015,Granville Island
#FCFCFC,49.266472,-123.140701,Monday_Mar_2_2015,Fairview
#1E1917,49.281658,-123.100922,Monday_Mar_2_2015,Gastown
#180A0E,49.288990,-123.127533,Monday_Mar_2_2015,Robson Street
#030202,49.286675,-123.143220,Monday_Mar_2_2015,West End
#7E5676,49.267799,-123.148819,Monday_Mar_2_2015,Kitsilano
#1C1011,49.268047,-123.156853,Monday_Mar_2_2015,Kitsilano
#050401,49.289711,-123.116074,Monday_Mar_2_2015,Coal Harbor
#030604,49.274917,-123.121505,Monday_Mar_2_2015,Yaletown
#1C0C04,49.272215,-123.146949,Monday_Mar_2_2015,Kitsilano
#110106,49.259004,-123.114510,Monday_Mar_2_2015,Mount Pleasant
#D2C4D8,49.286675,-123.143220,Monday_Mar_2_2015,West End
#010101,49.279617,-123.101364,Monday_Mar_2_2015,Chinatown
#030001,49.284222,-123.100403,Monday_Mar_2_2015,Gastown
#F8FCFB,49.289923,-123.126048,Monday_Mar_2_2015,Robson Street
#252123,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#060305,49.276445,-123.087142,Monday_Mar_2_2015,Strathcona
#0D050A,49.274273,-123.124512,Monday_Mar_2_2015,Yaletown
#040504,49.270817,-123.149283,Monday_Mar_2_2015,Kitsilano
#F6EBF4,49.276690,-123.106390,Monday_Mar_2_2015,Chinatown
#737373,49.280216,-123.098594,Monday_Mar_2_2015,Chinatown
#030303,49.282500,-123.110000,Monday_Mar_2_2015,Gastown
#090305,49.288830,-123.117691,Monday_Mar_2_2015,Coal Harbor
#010101,49.269281,-123.118655,Monday_Mar_2_2015,False Creek
#010101,49.279573,-123.138529,Monday_Mar_2_2015,West End
#040101,49.283156,-123.109243,Monday_Mar_2_2015,Gastown
#944F83,49.274917,-123.121505,Monday_Mar_2_2015,Yaletown
#2D7750,49.272916,-123.119220,Monday_Mar_2_2015,Yaletown
#68A17A,49.287022,-123.140892,Monday_Mar_2_2015,West End
#010101,49.278545,-123.123833,Monday_Mar_2_2015,Yaletown
#F5EBF3,49.279857,-123.107995,Monday_Mar_2_2015,Gastown
#95A79F,49.285596,-123.129391,Monday_Mar_2_2015,Robson Street
#F7F7F7,49.275347,-123.135593,Monday_Mar_2_2015,Granville Island
#020102,49.286675,-123.143220,Monday_Mar_2_2015,West End
#5C1A26,49.283100,-123.104393,Monday_Mar_2_2015,Gastown
#120F08,49.281804,-123.106025,Monday_Mar_2_2015,Gastown
#020302,49.300743,-123.130331,Monday_Mar_2_2015,Stanley Park
#DFF6E2,49.268568,-123.119434,Monday_Mar_2_2015,False Creek
#130908,49.281967,-123.106255,Monday_Mar_2_2015,Gastown
#1E060D,49.284861,-123.122912,Monday_Mar_2_2015,Robson Street
#010601,49.281422,-123.107403,Monday_Mar_2_2015,Gastown
#0D0508,49.283156,-123.109243,Monday_Mar_2_2015,Gastown
#FDF4F9,49.253432,-123.115035,Monday_Mar_2_2015,South Cambie
#010101,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#8B010D,49.286956,-123.129469,Monday_Mar_2_2015,Robson Street
#010101,49.283619,-123.106369,Monday_Mar_2_2015,Gastown
#EFF4F2,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#997387,49.270679,-123.106363,Monday_Mar_2_2015,False Creek
#040102,49.262348,-123.101410,Monday_Mar_2_2015,Main Street
#020101,49.263550,-123.069550,Monday_Mar_2_2015,Commercial
#050102,49.250000,-123.100000,Monday_Mar_2_2015,Main Street
#F5EBF2,49.267799,-123.148819,Monday_Mar_2_2015,Kitsilano
#180C0B,49.280339,-123.124896,Monday_Mar_2_2015,Yaletown
#F0F9F4,49.355664,-123.014502,Monday_Mar_2_2015,Upper Lynn
#010101,49.286675,-123.143220,Monday_Mar_2_2015,West End
#040403,49.294900,-123.150161,Monday_Mar_2_2015,Stanley Park
#090305,49.283108,-123.118874,Monday_Mar_2_2015,Chinatown
#060102,49.284042,-123.107463,Monday_Mar_2_2015,Gastown
#0D0203,49.256062,-123.114891,Monday_Mar_2_2015,Riley Park
#060504,49.286675,-123.143220,Monday_Mar_2_2015,West End
#22171D,49.264229,-123.137550,Monday_Mar_2_2015,Fairview
#050401,49.282148,-123.122156,Monday_Mar_2_2015,Robson Street
#0A0708,49.283981,-123.105431,Monday_Mar_2_2015,Gastown
#060604,49.289711,-123.116074,Monday_Mar_2_2015,Coal Harbor
#C868A1,49.287431,-123.112809,Monday_Mar_2_2015,Gastown
#040102,49.284311,-123.143344,Monday_Mar_2_2015,West End
#8FB763,49.266667,-123.166667,Monday_Mar_2_2015,Kitsilano
#140A0E,49.287431,-123.112809,Monday_Mar_2_2015,Gastown
#A16A7A,49.232037,-123.157140,Monday_Mar_2_2015,Kerrisdale
#917E8B,49.246710,-123.100830,Monday_Mar_2_2015,Main Street
#704A63,49.280144,-123.109810,Monday_Mar_2_2015,Gastown
#1C0308,49.256953,-123.121588,Monday_Mar_2_2015,South Cambie
#050504,49.284599,-123.108887,Monday_Mar_2_2015,Gastown
#041508,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#5AD18A,49.287022,-123.140892,Monday_Mar_2_2015,West End
#750E15,49.286537,-123.134079,Monday_Mar_2_2015,Coal Harbor
#020302,49.280491,-123.120567,Monday_Mar_2_2015,Yaletown
#1D0503,49.248740,-123.075407,Monday_Mar_2_2015,Kensington-Cedar Cottage
#E3E5E5,49.290437,-123.121587,Monday_Mar_2_2015,Robson Street
#000400,49.270460,-123.100585,Monday_Mar_2_2015,False Creek
#655F53,49.274082,-123.127274,Monday_Mar_2_2015,Yaletown
#080302,49.286537,-123.134079,Monday_Mar_2_2015,Coal Harbor
#797C70,49.272636,-123.136124,Monday_Mar_2_2015,Granville Island
#F1EFF0,49.279270,-123.129776,Monday_Mar_2_2015,Yaletown
#080604,49.284042,-123.107463,Monday_Mar_2_2015,Gastown
#D8E9E2,49.278304,-123.112944,Monday_Mar_2_2015,Chinatown
#060203,49.284153,-123.108597,Monday_Mar_2_2015,Gastown
#FAF6FA,49.279178,-123.131025,Monday_Mar_2_2015,West End
#7F7E86,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#E9D8E5,49.281422,-123.115646,Monday_Mar_2_2015,Gastown
#1E4729,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#848196,49.260250,-123.139107,Monday_Mar_2_2015,Fairview
#F6D2E8,49.280985,-123.123937,Monday_Mar_2_2015,Yaletown
#EEF0F4,49.286675,-123.143220,Monday_Mar_2_2015,West End
#030202,49.262940,-123.117279,Monday_Mar_2_2015,Fairview
#020202,49.272442,-123.154495,Monday_Mar_2_2015,Kitsilano
#050403,49.263496,-123.100739,Monday_Mar_2_2015,Main Street
#1A100C,49.256976,-123.122032,Monday_Mar_2_2015,South Cambie
#95244E,49.273498,-123.126924,Monday_Mar_2_2015,Yaletown
#ECE3EA,49.285739,-123.123934,Monday_Mar_2_2015,Robson Street
#030201,49.304062,-123.156487,Monday_Mar_2_2015,Stanley Park
#8D7696,49.242222,-123.115000,Monday_Mar_2_2015,South Cambie
#11180D,49.273067,-123.069264,Monday_Mar_2_2015,Commercial
#1E0412,49.293286,-123.139987,Monday_Mar_2_2015,West End
#030501,49.300000,-123.140000,Monday_Mar_2_2015,Stanley Park
#030402,49.285301,-123.127561,Monday_Mar_2_2015,Robson Street
#200719,49.278038,-123.109234,Monday_Mar_2_2015,Chinatown
#E0D5DB,49.273960,-123.153365,Monday_Mar_2_2015,Kitsilano
#080708,49.282695,-123.136646,Monday_Mar_2_2015,West End
#020101,49.283333,-123.119217,Monday_Mar_2_2015,Chinatown
#E9ECEC,49.256592,-123.117730,Monday_Mar_2_2015,South Cambie
